key	seed	level	GND	AAD	true_ani	complete	missing_percent	s
AG-894-K15_a22_gnd00080	AG-894-K15	AG-894-K15_a22_gnd00080	0.007198149	0.018138939	99.280185	1		
AG-894-K15_a22_gnd00090	AG-894-K15	AG-894-K15_a22_gnd00090	0.008054743	0.020147435	99.194526	1		
AG-894-K15_a22_gnd001	AG-894-K15	AG-894-K15_a22_gnd001	0.008939956	0.022159055	99.106004	1		
AG-894-K15_a22_gnd002	AG-894-K15	AG-894-K15_a22_gnd002	0.017943070	0.044215031	98.205693	1		
AG-894-K15_a22_gnd003	AG-894-K15	AG-894-K15_a22_gnd003	0.026858354	0.065202724	97.314165	1		
AG-894-K15_a22_gnd004	AG-894-K15	AG-894-K15_a22_gnd004	0.035845679	0.086868245	96.415432	1		
AG-894-K15_a22_gnd005	AG-894-K15	AG-894-K15_a22_gnd005	0.044783661	0.106984444	95.521634	1		
AG-894-K15_a22_gnd006	AG-894-K15	AG-894-K15_a22_gnd006	0.053684142	0.127516087	94.631586	1		
AG-894-K15_a22_gnd007	AG-894-K15	AG-894-K15_a22_gnd007	0.062560939	0.147532330	93.743906	1		
AG-894-K15_a22_gnd008	AG-894-K15	AG-894-K15_a22_gnd008	0.071657805	0.167067533	92.834220	1		
AG-894-K15_a22_gnd009	AG-894-K15	AG-894-K15_a22_gnd009	0.080575062	0.186886987	91.942494	1		
AG-894-K15_a22_gnd010	AG-894-K15	AG-894-K15_a22_gnd010	0.089435082	0.204826014	91.056492	1		
AG-894-K15_a22_gnd011	AG-894-K15	AG-894-K15_a22_gnd011	0.098536883	0.224595489	90.146312	1		
AG-894-K15_a22_gnd012	AG-894-K15	AG-894-K15_a22_gnd012	0.107537037	0.242809396	89.246296	1		
AG-894-K15_a22_gnd013	AG-894-K15	AG-894-K15_a22_gnd013	0.116210540	0.260767164	88.378946	1		
AG-894-K15_a22_gnd014	AG-894-K15	AG-894-K15_a22_gnd014	0.125237340	0.278131442	87.476266	1		
AG-894-K15_a22_gnd015	AG-894-K15	AG-894-K15_a22_gnd015	0.134241441	0.296123571	86.575856	1		
AG-894-K15_a22_gnd016	AG-894-K15	AG-894-K15_a22_gnd016	0.143392584	0.313275442	85.660742	1		
AG-894-K15_a22_gnd017	AG-894-K15	AG-894-K15_a22_gnd017	0.152318724	0.330121197	84.768128	1		
AG-894-K15_a22_gnd018	AG-894-K15	AG-894-K15_a22_gnd018	0.161254732	0.348066471	83.874527	1		
AG-894-K15_a22_gnd019	AG-894-K15	AG-894-K15_a22_gnd019	0.170369362	0.364284376	82.963064	1		
AG-894-K15_a22_gnd020	AG-894-K15	AG-894-K15_a22_gnd020	0.179368529	0.379449616	82.063147	1		
AG-894-K15_a5_gnd00000	AG-894-K15	AG-894-K15_a5_gnd00000	0.000000000	0.000290498	100.000000	1		
AG-894-K15_a5_gnd00000_p0_s1	AG-894-K15	AG-894-K15_a5_gnd00000	0.000000	0.000290498	100.000000	0	0	1
AG-894-K15_a5_gnd00000_p15_s4	AG-894-K15	AG-894-K15_a5_gnd00000	0.000000	0.000290498	100.000000	0	15	4
AG-894-K15_a5_gnd00000_p19_s2	AG-894-K15	AG-894-K15_a5_gnd00000	0.000000	0.000290498	100.000000	0	19	2
AG-894-K15_a5_gnd00000_p20_s3	AG-894-K15	AG-894-K15_a5_gnd00000	0.000000	0.000290498	100.000000	0	20	3
AG-894-K15_a5_gnd00000_p2_s5	AG-894-K15	AG-894-K15_a5_gnd00000	0.000000	0.000290498	100.000000	0	2	5
AG-894-K15_a5_gnd00005	AG-894-K15	AG-894-K15_a5_gnd00005	0.000442113	0.001418130	99.955789	1		
AG-894-K15_a5_gnd00005_p13_s3	AG-894-K15	AG-894-K15_a5_gnd00005	0.000442	0.001418130	99.955789	0	13	3
AG-894-K15_a5_gnd00005_p14_s5	AG-894-K15	AG-894-K15_a5_gnd00005	0.000442	0.001418130	99.955789	0	14	5
AG-894-K15_a5_gnd00005_p15_s4	AG-894-K15	AG-894-K15_a5_gnd00005	0.000442	0.001418130	99.955789	0	15	4
AG-894-K15_a5_gnd00005_p18_s2	AG-894-K15	AG-894-K15_a5_gnd00005	0.000442	0.001418130	99.955789	0	18	2
AG-894-K15_a5_gnd00005_p8_s1	AG-894-K15	AG-894-K15_a5_gnd00005	0.000442	0.001418130	99.955789	0	8	1
AG-894-K15_a5_gnd00010	AG-894-K15	AG-894-K15_a5_gnd00010	0.000894094	0.002511401	99.910591	1		
AG-894-K15_a5_gnd00010_p10_s1	AG-894-K15	AG-894-K15_a5_gnd00010	0.000894	0.002511401	99.910591	0	10	1
AG-894-K15_a5_gnd00010_p18_s3	AG-894-K15	AG-894-K15_a5_gnd00010	0.000894	0.002511401	99.910591	0	18	3
AG-894-K15_a5_gnd00010_p20_s2	AG-894-K15	AG-894-K15_a5_gnd00010	0.000894	0.002511401	99.910591	0	20	2
AG-894-K15_a5_gnd00010_p4_s5	AG-894-K15	AG-894-K15_a5_gnd00010	0.000894	0.002511401	99.910591	0	4	5
AG-894-K15_a5_gnd00010_p8_s4	AG-894-K15	AG-894-K15_a5_gnd00010	0.000894	0.002511401	99.910591	0	8	4
AG-894-K15_a5_gnd00020	AG-894-K15	AG-894-K15_a5_gnd00020	0.001787202	0.004713563	99.821280	1		
AG-894-K15_a5_gnd00020_p12_s4	AG-894-K15	AG-894-K15_a5_gnd00020	0.001787	0.004713563	99.821280	0	12	4
AG-894-K15_a5_gnd00020_p13_s5	AG-894-K15	AG-894-K15_a5_gnd00020	0.001787	0.004713563	99.821280	0	13	5
AG-894-K15_a5_gnd00020_p20_s3	AG-894-K15	AG-894-K15_a5_gnd00020	0.001787	0.004713563	99.821280	0	20	3
AG-894-K15_a5_gnd00020_p7_s1	AG-894-K15	AG-894-K15_a5_gnd00020	0.001787	0.004713563	99.821280	0	7	1
AG-894-K15_a5_gnd00020_p8_s2	AG-894-K15	AG-894-K15_a5_gnd00020	0.001787	0.004713563	99.821280	0	8	2
AG-894-K15_a5_gnd00030	AG-894-K15	AG-894-K15_a5_gnd00030	0.002693138	0.007003186	99.730686	1		
AG-894-K15_a5_gnd00030_p0_s1	AG-894-K15	AG-894-K15_a5_gnd00030	0.002693	0.007003186	99.730686	0	0	1
AG-894-K15_a5_gnd00030_p18_s4	AG-894-K15	AG-894-K15_a5_gnd00030	0.002693	0.007003186	99.730686	0	18	4
AG-894-K15_a5_gnd00030_p19_s2	AG-894-K15	AG-894-K15_a5_gnd00030	0.002693	0.007003186	99.730686	0	19	2
AG-894-K15_a5_gnd00030_p20_s3	AG-894-K15	AG-894-K15_a5_gnd00030	0.002693	0.007003186	99.730686	0	20	3
AG-894-K15_a5_gnd00030_p8_s5	AG-894-K15	AG-894-K15_a5_gnd00030	0.002693	0.007003186	99.730686	0	8	5
AG-894-K15_a5_gnd00040	AG-894-K15	AG-894-K15_a5_gnd00040	0.003574403	0.009008559	99.642560	1		
AG-894-K15_a5_gnd00040_p0_s1	AG-894-K15	AG-894-K15_a5_gnd00040	0.003574	0.009008559	99.642560	0	0	1
AG-894-K15_a5_gnd00040_p11_s3	AG-894-K15	AG-894-K15_a5_gnd00040	0.003574	0.009008559	99.642560	0	11	3
AG-894-K15_a5_gnd00040_p17_s2	AG-894-K15	AG-894-K15_a5_gnd00040	0.003574	0.009008559	99.642560	0	17	2
AG-894-K15_a5_gnd00040_p4_s5	AG-894-K15	AG-894-K15_a5_gnd00040	0.003574	0.009008559	99.642560	0	4	5
AG-894-K15_a5_gnd00040_p7_s4	AG-894-K15	AG-894-K15_a5_gnd00040	0.003574	0.009008559	99.642560	0	7	4
AG-894-K15_a5_gnd00050	AG-894-K15	AG-894-K15_a5_gnd00050	0.004485274	0.011491847	99.551473	1		
AG-894-K15_a5_gnd00050_p11_s2	AG-894-K15	AG-894-K15_a5_gnd00050	0.004485	0.011491847	99.551473	0	11	2
AG-894-K15_a5_gnd00050_p14_s4	AG-894-K15	AG-894-K15_a5_gnd00050	0.004485	0.011491847	99.551473	0	14	4
AG-894-K15_a5_gnd00050_p14_s5	AG-894-K15	AG-894-K15_a5_gnd00050	0.004485	0.011491847	99.551473	0	14	5
AG-894-K15_a5_gnd00050_p15_s3	AG-894-K15	AG-894-K15_a5_gnd00050	0.004485	0.011491847	99.551473	0	15	3
AG-894-K15_a5_gnd00050_p19_s1	AG-894-K15	AG-894-K15_a5_gnd00050	0.004485	0.011491847	99.551473	0	19	1
AG-894-K15_a5_gnd00060	AG-894-K15	AG-894-K15_a5_gnd00060	0.005375421	0.013428500	99.462458	1		
AG-894-K15_a5_gnd00060_p18_s4	AG-894-K15	AG-894-K15_a5_gnd00060	0.005375	0.013428500	99.462458	0	18	4
AG-894-K15_a5_gnd00060_p20_s1	AG-894-K15	AG-894-K15_a5_gnd00060	0.005375	0.013428500	99.462458	0	20	1
AG-894-K15_a5_gnd00060_p20_s2	AG-894-K15	AG-894-K15_a5_gnd00060	0.005375	0.013428500	99.462458	0	20	2
AG-894-K15_a5_gnd00060_p20_s5	AG-894-K15	AG-894-K15_a5_gnd00060	0.005375	0.013428500	99.462458	0	20	5
AG-894-K15_a5_gnd00060_p6_s3	AG-894-K15	AG-894-K15_a5_gnd00060	0.005375	0.013428500	99.462458	0	6	3
AG-894-K15_a5_gnd00070	AG-894-K15	AG-894-K15_a5_gnd00070	0.006272476	0.015761854	99.372752	1		
AG-894-K15_a5_gnd00070_p11_s3	AG-894-K15	AG-894-K15_a5_gnd00070	0.006272	0.015761854	99.372752	0	11	3
AG-894-K15_a5_gnd00070_p13_s2	AG-894-K15	AG-894-K15_a5_gnd00070	0.006272	0.015761854	99.372752	0	13	2
AG-894-K15_a5_gnd00070_p19_s4	AG-894-K15	AG-894-K15_a5_gnd00070	0.006272	0.015761854	99.372752	0	19	4
AG-894-K15_a5_gnd00070_p20_s5	AG-894-K15	AG-894-K15_a5_gnd00070	0.006272	0.015761854	99.372752	0	20	5
AG-894-K15_a5_gnd00070_p7_s1	AG-894-K15	AG-894-K15_a5_gnd00070	0.006272	0.015761854	99.372752	0	7	1
AG-894-K15_a5_gnd00080	AG-894-K15	AG-894-K15_a5_gnd00080	0.007135977	0.017826576	99.286402	1		
AG-894-K15_a5_gnd00080_p0_s2	AG-894-K15	AG-894-K15_a5_gnd00080	0.007136	0.017826576	99.286402	0	0	2
AG-894-K15_a5_gnd00080_p10_s1	AG-894-K15	AG-894-K15_a5_gnd00080	0.007136	0.017826576	99.286402	0	10	1
AG-894-K15_a5_gnd00080_p11_s3	AG-894-K15	AG-894-K15_a5_gnd00080	0.007136	0.017826576	99.286402	0	11	3
AG-894-K15_a5_gnd00080_p15_s5	AG-894-K15	AG-894-K15_a5_gnd00080	0.007136	0.017826576	99.286402	0	15	5
AG-894-K15_a5_gnd00080_p5_s4	AG-894-K15	AG-894-K15_a5_gnd00080	0.007136	0.017826576	99.286402	0	5	4
AG-894-K15_a5_gnd00090	AG-894-K15	AG-894-K15_a5_gnd00090	0.008048822	0.020044356	99.195118	1		
AG-894-K15_a5_gnd00090_p10_s1	AG-894-K15	AG-894-K15_a5_gnd00090	0.008049	0.020044356	99.195118	0	10	1
AG-894-K15_a5_gnd00090_p14_s2	AG-894-K15	AG-894-K15_a5_gnd00090	0.008049	0.020044356	99.195118	0	14	2
AG-894-K15_a5_gnd00090_p16_s4	AG-894-K15	AG-894-K15_a5_gnd00090	0.008049	0.020044356	99.195118	0	16	4
AG-894-K15_a5_gnd00090_p17_s3	AG-894-K15	AG-894-K15_a5_gnd00090	0.008049	0.020044356	99.195118	0	17	3
AG-894-K15_a5_gnd00090_p17_s5	AG-894-K15	AG-894-K15_a5_gnd00090	0.008049	0.020044356	99.195118	0	17	5
AG-894-K15_a5_gnd001	AG-894-K15	AG-894-K15_a5_gnd001	0.008971535	0.022408946	99.102846	1		
AG-894-K15_a5_gnd001_p11_s4	AG-894-K15	AG-894-K15_a5_gnd001	0.008972	0.022408946	99.102846	0	11	4
AG-894-K15_a5_gnd001_p16_s3	AG-894-K15	AG-894-K15_a5_gnd001	0.008972	0.022408946	99.102846	0	16	3
AG-894-K15_a5_gnd001_p20_s5	AG-894-K15	AG-894-K15_a5_gnd001	0.008972	0.022408946	99.102846	0	20	5
AG-894-K15_a5_gnd001_p2_s1	AG-894-K15	AG-894-K15_a5_gnd001	0.008972	0.022408946	99.102846	0	2	1
AG-894-K15_a5_gnd001_p7_s2	AG-894-K15	AG-894-K15_a5_gnd001	0.008972	0.022408946	99.102846	0	7	2
AG-894-K15_a5_gnd002	AG-894-K15	AG-894-K15_a5_gnd002	0.017902609	0.044008871	98.209739	1		
AG-894-K15_a5_gnd002_p13_s2	AG-894-K15	AG-894-K15_a5_gnd002	0.017903	0.044008871	98.209739	0	13	2
AG-894-K15_a5_gnd002_p13_s5	AG-894-K15	AG-894-K15_a5_gnd002	0.017903	0.044008871	98.209739	0	13	5
AG-894-K15_a5_gnd002_p20_s3	AG-894-K15	AG-894-K15_a5_gnd002	0.017903	0.044008871	98.209739	0	20	3
AG-894-K15_a5_gnd002_p7_s4	AG-894-K15	AG-894-K15_a5_gnd002	0.017903	0.044008871	98.209739	0	7	4
AG-894-K15_a5_gnd002_p8_s1	AG-894-K15	AG-894-K15_a5_gnd002	0.017903	0.044008871	98.209739	0	8	1
AG-894-K15_a5_gnd003	AG-894-K15	AG-894-K15_a5_gnd003	0.026870196	0.065084026	97.312980	1		
AG-894-K15_a5_gnd003_p13_s4	AG-894-K15	AG-894-K15_a5_gnd003	0.026870	0.065084026	97.312980	0	13	4
AG-894-K15_a5_gnd003_p16_s5	AG-894-K15	AG-894-K15_a5_gnd003	0.026870	0.065084026	97.312980	0	16	5
AG-894-K15_a5_gnd003_p17_s3	AG-894-K15	AG-894-K15_a5_gnd003	0.026870	0.065084026	97.312980	0	17	3
AG-894-K15_a5_gnd003_p20_s1	AG-894-K15	AG-894-K15_a5_gnd003	0.026870	0.065084026	97.312980	0	20	1
AG-894-K15_a5_gnd003_p20_s2	AG-894-K15	AG-894-K15_a5_gnd003	0.026870	0.065084026	97.312980	0	20	2
AG-894-K15_a5_gnd004	AG-894-K15	AG-894-K15_a5_gnd004	0.035742059	0.086096708	96.425794	1		
AG-894-K15_a5_gnd004_p14_s5	AG-894-K15	AG-894-K15_a5_gnd004	0.035742	0.086096708	96.425794	0	14	5
AG-894-K15_a5_gnd004_p16_s3	AG-894-K15	AG-894-K15_a5_gnd004	0.035742	0.086096708	96.425794	0	16	3
AG-894-K15_a5_gnd004_p17_s1	AG-894-K15	AG-894-K15_a5_gnd004	0.035742	0.086096708	96.425794	0	17	1
AG-894-K15_a5_gnd004_p17_s4	AG-894-K15	AG-894-K15_a5_gnd004	0.035742	0.086096708	96.425794	0	17	4
AG-894-K15_a5_gnd004_p9_s2	AG-894-K15	AG-894-K15_a5_gnd004	0.035742	0.086096708	96.425794	0	9	2
AG-894-K15_a5_gnd005	AG-894-K15	AG-894-K15_a5_gnd005	0.044673133	0.106540888	95.532687	1		
AG-894-K15_a5_gnd005_p10_s2	AG-894-K15	AG-894-K15_a5_gnd005	0.044673	0.106540888	95.532687	0	10	2
AG-894-K15_a5_gnd005_p12_s4	AG-894-K15	AG-894-K15_a5_gnd005	0.044673	0.106540888	95.532687	0	12	4
AG-894-K15_a5_gnd005_p17_s3	AG-894-K15	AG-894-K15_a5_gnd005	0.044673	0.106540888	95.532687	0	17	3
AG-894-K15_a5_gnd005_p18_s5	AG-894-K15	AG-894-K15_a5_gnd005	0.044673	0.106540888	95.532687	0	18	5
AG-894-K15_a5_gnd005_p19_s1	AG-894-K15	AG-894-K15_a5_gnd005	0.044673	0.106540888	95.532687	0	19	1
AG-894-K15_a5_gnd006	AG-894-K15	AG-894-K15_a5_gnd006	0.053666379	0.126144812	94.633362	1		
AG-894-K15_a5_gnd006_p10_s4	AG-894-K15	AG-894-K15_a5_gnd006	0.053666	0.126144812	94.633362	0	10	4
AG-894-K15_a5_gnd006_p11_s1	AG-894-K15	AG-894-K15_a5_gnd006	0.053666	0.126144812	94.633362	0	11	1
AG-894-K15_a5_gnd006_p20_s3	AG-894-K15	AG-894-K15_a5_gnd006	0.053666	0.126144812	94.633362	0	20	3
AG-894-K15_a5_gnd006_p6_s2	AG-894-K15	AG-894-K15_a5_gnd006	0.053666	0.126144812	94.633362	0	6	2
AG-894-K15_a5_gnd006_p7_s5	AG-894-K15	AG-894-K15_a5_gnd006	0.053666	0.126144812	94.633362	0	7	5
AG-894-K15_a5_gnd007	AG-894-K15	AG-894-K15_a5_gnd007	0.062626071	0.146779534	93.737393	1		
AG-894-K15_a5_gnd007_p13_s4	AG-894-K15	AG-894-K15_a5_gnd007	0.062626	0.146779534	93.737393	0	13	4
AG-894-K15_a5_gnd007_p18_s2	AG-894-K15	AG-894-K15_a5_gnd007	0.062626	0.146779534	93.737393	0	18	2
AG-894-K15_a5_gnd007_p20_s3	AG-894-K15	AG-894-K15_a5_gnd007	0.062626	0.146779534	93.737393	0	20	3
AG-894-K15_a5_gnd007_p20_s5	AG-894-K15	AG-894-K15_a5_gnd007	0.062626	0.146779534	93.737393	0	20	5
AG-894-K15_a5_gnd007_p5_s1	AG-894-K15	AG-894-K15_a5_gnd007	0.062626	0.146779534	93.737393	0	5	1
AG-894-K15_a5_gnd008	AG-894-K15	AG-894-K15_a5_gnd008	0.071527539	0.165574436	92.847246	1		
AG-894-K15_a5_gnd008_p14_s4	AG-894-K15	AG-894-K15_a5_gnd008	0.071528	0.165574436	92.847246	0	14	4
AG-894-K15_a5_gnd008_p17_s2	AG-894-K15	AG-894-K15_a5_gnd008	0.071528	0.165574436	92.847246	0	17	2
AG-894-K15_a5_gnd008_p20_s1	AG-894-K15	AG-894-K15_a5_gnd008	0.071528	0.165574436	92.847246	0	20	1
AG-894-K15_a5_gnd008_p20_s3	AG-894-K15	AG-894-K15_a5_gnd008	0.071528	0.165574436	92.847246	0	20	3
AG-894-K15_a5_gnd008_p5_s5	AG-894-K15	AG-894-K15_a5_gnd008	0.071528	0.165574436	92.847246	0	5	5
AG-894-K15_a5_gnd009	AG-894-K15	AG-894-K15_a5_gnd009	0.080449731	0.184531767	91.955027	1		
AG-894-K15_a5_gnd009_p10_s2	AG-894-K15	AG-894-K15_a5_gnd009	0.080450	0.184531767	91.955027	0	10	2
AG-894-K15_a5_gnd009_p11_s3	AG-894-K15	AG-894-K15_a5_gnd009	0.080450	0.184531767	91.955027	0	11	3
AG-894-K15_a5_gnd009_p13_s5	AG-894-K15	AG-894-K15_a5_gnd009	0.080450	0.184531767	91.955027	0	13	5
AG-894-K15_a5_gnd009_p14_s1	AG-894-K15	AG-894-K15_a5_gnd009	0.080450	0.184531767	91.955027	0	14	1
AG-894-K15_a5_gnd009_p14_s4	AG-894-K15	AG-894-K15_a5_gnd009	0.080450	0.184531767	91.955027	0	14	4
AG-894-K15_a5_gnd010	AG-894-K15	AG-894-K15_a5_gnd010	0.089531795	0.202886237	91.046821	1		
AG-894-K15_a5_gnd010_p10_s2	AG-894-K15	AG-894-K15_a5_gnd010	0.089532	0.202886237	91.046821	0	10	2
AG-894-K15_a5_gnd010_p15_s4	AG-894-K15	AG-894-K15_a5_gnd010	0.089532	0.202886237	91.046821	0	15	4
AG-894-K15_a5_gnd010_p18_s1	AG-894-K15	AG-894-K15_a5_gnd010	0.089532	0.202886237	91.046821	0	18	1
AG-894-K15_a5_gnd010_p20_s3	AG-894-K15	AG-894-K15_a5_gnd010	0.089532	0.202886237	91.046821	0	20	3
AG-894-K15_a5_gnd010_p7_s5	AG-894-K15	AG-894-K15_a5_gnd010	0.089532	0.202886237	91.046821	0	7	5
AG-894-K15_a5_gnd011	AG-894-K15	AG-894-K15_a5_gnd011	0.098609910	0.222255888	90.139009	1		
AG-894-K15_a5_gnd011_p11_s4	AG-894-K15	AG-894-K15_a5_gnd011	0.098610	0.222255888	90.139009	0	11	4
AG-894-K15_a5_gnd011_p14_s5	AG-894-K15	AG-894-K15_a5_gnd011	0.098610	0.222255888	90.139009	0	14	5
AG-894-K15_a5_gnd011_p17_s1	AG-894-K15	AG-894-K15_a5_gnd011	0.098610	0.222255888	90.139009	0	17	1
AG-894-K15_a5_gnd011_p17_s2	AG-894-K15	AG-894-K15_a5_gnd011	0.098610	0.222255888	90.139009	0	17	2
AG-894-K15_a5_gnd011_p1_s3	AG-894-K15	AG-894-K15_a5_gnd011	0.098610	0.222255888	90.139009	0	1	3
AG-894-K15_a5_gnd012	AG-894-K15	AG-894-K15_a5_gnd012	0.107525195	0.240119948	89.247481	1		
AG-894-K15_a5_gnd012_p11_s2	AG-894-K15	AG-894-K15_a5_gnd012	0.107525	0.240119948	89.247481	0	11	2
AG-894-K15_a5_gnd012_p19_s4	AG-894-K15	AG-894-K15_a5_gnd012	0.107525	0.240119948	89.247481	0	19	4
AG-894-K15_a5_gnd012_p8_s1	AG-894-K15	AG-894-K15_a5_gnd012	0.107525	0.240119948	89.247481	0	8	1
AG-894-K15_a5_gnd012_p8_s3	AG-894-K15	AG-894-K15_a5_gnd012	0.107525	0.240119948	89.247481	0	8	3
AG-894-K15_a5_gnd012_p8_s5	AG-894-K15	AG-894-K15_a5_gnd012	0.107525	0.240119948	89.247481	0	8	5
AG-894-K15_a5_gnd013	AG-894-K15	AG-894-K15_a5_gnd013	0.116318108	0.257684138	88.368189	1		
AG-894-K15_a5_gnd013_p11_s4	AG-894-K15	AG-894-K15_a5_gnd013	0.116318	0.257684138	88.368189	0	11	4
AG-894-K15_a5_gnd013_p15_s2	AG-894-K15	AG-894-K15_a5_gnd013	0.116318	0.257684138	88.368189	0	15	2
AG-894-K15_a5_gnd013_p19_s1	AG-894-K15	AG-894-K15_a5_gnd013	0.116318	0.257684138	88.368189	0	19	1
AG-894-K15_a5_gnd013_p7_s5	AG-894-K15	AG-894-K15_a5_gnd013	0.116318	0.257684138	88.368189	0	7	5
AG-894-K15_a5_gnd013_p8_s3	AG-894-K15	AG-894-K15_a5_gnd013	0.116318	0.257684138	88.368189	0	8	3
AG-894-K15_a5_gnd014	AG-894-K15	AG-894-K15_a5_gnd014	0.125465304	0.276022990	87.453470	1		
AG-894-K15_a5_gnd014_p11_s2	AG-894-K15	AG-894-K15_a5_gnd014	0.125465	0.276022990	87.453470	0	11	2
AG-894-K15_a5_gnd014_p13_s4	AG-894-K15	AG-894-K15_a5_gnd014	0.125465	0.276022990	87.453470	0	13	4
AG-894-K15_a5_gnd014_p16_s3	AG-894-K15	AG-894-K15_a5_gnd014	0.125465	0.276022990	87.453470	0	16	3
AG-894-K15_a5_gnd014_p20_s5	AG-894-K15	AG-894-K15_a5_gnd014	0.125465	0.276022990	87.453470	0	20	5
AG-894-K15_a5_gnd014_p4_s1	AG-894-K15	AG-894-K15_a5_gnd014	0.125465	0.276022990	87.453470	0	4	1
AG-894-K15_a5_gnd015	AG-894-K15	AG-894-K15_a5_gnd015	0.134224664	0.292646967	86.577534	1		
AG-894-K15_a5_gnd015_p0_s2	AG-894-K15	AG-894-K15_a5_gnd015	0.134225	0.292646967	86.577534	0	0	2
AG-894-K15_a5_gnd015_p0_s3	AG-894-K15	AG-894-K15_a5_gnd015	0.134225	0.292646967	86.577534	0	0	3
AG-894-K15_a5_gnd015_p1_s1	AG-894-K15	AG-894-K15_a5_gnd015	0.134225	0.292646967	86.577534	0	1	1
AG-894-K15_a5_gnd015_p20_s4	AG-894-K15	AG-894-K15_a5_gnd015	0.134225	0.292646967	86.577534	0	20	4
AG-894-K15_a5_gnd015_p7_s5	AG-894-K15	AG-894-K15_a5_gnd015	0.134225	0.292646967	86.577534	0	7	5
AG-894-K15_a5_gnd016	AG-894-K15	AG-894-K15_a5_gnd016	0.143279096	0.308836759	85.672090	1		
AG-894-K15_a5_gnd016_p11_s1	AG-894-K15	AG-894-K15_a5_gnd016	0.143279	0.308836759	85.672090	0	11	1
AG-894-K15_a5_gnd016_p18_s4	AG-894-K15	AG-894-K15_a5_gnd016	0.143279	0.308836759	85.672090	0	18	4
AG-894-K15_a5_gnd016_p18_s5	AG-894-K15	AG-894-K15_a5_gnd016	0.143279	0.308836759	85.672090	0	18	5
AG-894-K15_a5_gnd016_p19_s3	AG-894-K15	AG-894-K15_a5_gnd016	0.143279	0.308836759	85.672090	0	19	3
AG-894-K15_a5_gnd016_p4_s2	AG-894-K15	AG-894-K15_a5_gnd016	0.143279	0.308836759	85.672090	0	4	2
AG-894-K15_a5_gnd017	AG-894-K15	AG-894-K15_a5_gnd017	0.152491424	0.325010933	84.750858	1		
AG-894-K15_a5_gnd017_p0_s4	AG-894-K15	AG-894-K15_a5_gnd017	0.152491	0.325010933	84.750858	0	0	4
AG-894-K15_a5_gnd017_p12_s2	AG-894-K15	AG-894-K15_a5_gnd017	0.152491	0.325010933	84.750858	0	12	2
AG-894-K15_a5_gnd017_p13_s5	AG-894-K15	AG-894-K15_a5_gnd017	0.152491	0.325010933	84.750858	0	13	5
AG-894-K15_a5_gnd017_p17_s3	AG-894-K15	AG-894-K15_a5_gnd017	0.152491	0.325010933	84.750858	0	17	3
AG-894-K15_a5_gnd017_p19_s1	AG-894-K15	AG-894-K15_a5_gnd017	0.152491	0.325010933	84.750858	0	19	1
AG-894-K15_a5_gnd018	AG-894-K15	AG-894-K15_a5_gnd018	0.161416577	0.340850878	83.858342	1		
AG-894-K15_a5_gnd018_p0_s2	AG-894-K15	AG-894-K15_a5_gnd018	0.161417	0.340850878	83.858342	0	0	2
AG-894-K15_a5_gnd018_p11_s1	AG-894-K15	AG-894-K15_a5_gnd018	0.161417	0.340850878	83.858342	0	11	1
AG-894-K15_a5_gnd018_p5_s3	AG-894-K15	AG-894-K15_a5_gnd018	0.161417	0.340850878	83.858342	0	5	3
AG-894-K15_a5_gnd018_p7_s5	AG-894-K15	AG-894-K15_a5_gnd018	0.161417	0.340850878	83.858342	0	7	5
AG-894-K15_a5_gnd018_p8_s4	AG-894-K15	AG-894-K15_a5_gnd018	0.161417	0.340850878	83.858342	0	8	4
AG-894-K15_a5_gnd019	AG-894-K15	AG-894-K15_a5_gnd019	0.170192714	0.357693509	82.980729	1		
AG-894-K15_a5_gnd019_p0_s5	AG-894-K15	AG-894-K15_a5_gnd019	0.170193	0.357693509	82.980729	0	0	5
AG-894-K15_a5_gnd019_p14_s1	AG-894-K15	AG-894-K15_a5_gnd019	0.170193	0.357693509	82.980729	0	14	1
AG-894-K15_a5_gnd019_p16_s3	AG-894-K15	AG-894-K15_a5_gnd019	0.170193	0.357693509	82.980729	0	16	3
AG-894-K15_a5_gnd019_p20_s2	AG-894-K15	AG-894-K15_a5_gnd019	0.170193	0.357693509	82.980729	0	20	2
AG-894-K15_a5_gnd019_p5_s4	AG-894-K15	AG-894-K15_a5_gnd019	0.170193	0.357693509	82.980729	0	5	4
AG-894-K15_a5_gnd020	AG-894-K15	AG-894-K15_a5_gnd020	0.179026089	0.372396452	82.097391	1		
AG-894-K15_a5_gnd020_p16_s2	AG-894-K15	AG-894-K15_a5_gnd020	0.179026	0.372396452	82.097391	0	16	2
AG-894-K15_a5_gnd020_p16_s5	AG-894-K15	AG-894-K15_a5_gnd020	0.179026	0.372396452	82.097391	0	16	5
AG-894-K15_a5_gnd020_p18_s3	AG-894-K15	AG-894-K15_a5_gnd020	0.179026	0.372396452	82.097391	0	18	3
AG-894-K15_a5_gnd020_p18_s4	AG-894-K15	AG-894-K15_a5_gnd020	0.179026	0.372396452	82.097391	0	18	4
AG-894-K15_a5_gnd020_p19_s1	AG-894-K15	AG-894-K15_a5_gnd020	0.179026	0.372396452	82.097391	0	19	1
AG-894-P05_a22_gnd00000	AG-894-P05	AG-894-P05_a22_gnd00000	0.000000000	0.000299997	100.000000	1		
